round,algorithm,class_name,precision,recall,f1_score,support,improvement_from_prev,timestamp
1,AsyncFL,Normal,0.19298245614035087,0.10030395136778116,0.132,329,0.132,2025-08-19T21:22:24.490702
1,AsyncFL,DDoS,0.1954242135367016,0.6119402985074627,0.29624277456647397,335,0.29624277456647397,2025-08-19T21:22:24.490702
1,AsyncFL,DoS,0.21052631578947367,0.011428571428571429,0.02168021680216802,350,0.02168021680216802,2025-08-19T21:22:24.490702
1,AsyncFL,Reconnaissance,0.2127659574468085,0.09146341463414634,0.1279317697228145,328,0.1279317697228145,2025-08-19T21:22:24.490702
1,AsyncFL,Theft,0.2074074074074074,0.18181818181818182,0.19377162629757783,308,0.19377162629757783,2025-08-19T21:22:24.490702
2,AsyncFL,Normal,0.19798657718120805,0.184375,0.19093851132686082,640,0.058938511326860815,2025-08-19T21:22:34.489923
2,AsyncFL,DDoS,0.20427236315086783,0.4707692307692308,0.2849162011173184,650,-0.011326573449155553,2025-08-19T21:22:34.489923
2,AsyncFL,DoS,0.20408163265306123,0.04504504504504504,0.07380073800738007,666,0.05212052120521205,2025-08-19T21:22:34.489923
2,AsyncFL,Reconnaissance,0.21923937360178972,0.15780998389694043,0.18352059925093633,621,0.05558882952812183,2025-08-19T21:22:34.489923
2,AsyncFL,Theft,0.19921875,0.1637239165329053,0.17973568281938324,623,-0.01403594347819459,2025-08-19T21:22:34.489923
3,AsyncFL,Normal,0.2073255010366275,0.199203187250996,0.2031832035218422,1506,0.012244692194981366,2025-08-19T21:22:50.869108
3,AsyncFL,DDoS,0.2024358130348914,0.39448364336112896,0.26756580378507727,1559,-0.01735039733224114,2025-08-19T21:22:50.869108
3,AsyncFL,DoS,0.1887072808320951,0.08246753246753247,0.11477632173520108,1540,0.04097558372782101,2025-08-19T21:22:50.869108
3,AsyncFL,Reconnaissance,0.2088854247856586,0.18010752688172044,0.19343197401660053,1488,0.0099113747656642,2025-08-19T21:22:50.869108
3,AsyncFL,Theft,0.20534943917169973,0.1579296615792966,0.17854463615903976,1507,-0.0011910466603434755,2025-08-19T21:22:50.869108
4,AsyncFL,Normal,0.1792507204610951,0.19126691266912668,0.18506396905682831,1626,-0.018119234465013873,2025-08-19T21:23:07.208215
4,AsyncFL,DDoS,0.197920161019792,0.333710407239819,0.24847336281322385,1768,-0.01909244097185342,2025-08-19T21:23:07.208215
4,AsyncFL,DoS,0.20743301642178047,0.13071895424836602,0.16037420648179088,1836,0.045597884746589795,2025-08-19T21:23:07.208215
4,AsyncFL,Reconnaissance,0.20501285347043702,0.1865497076023392,0.19534598897734232,1710,0.0019140149607417833,2025-08-19T21:23:07.208215
4,AsyncFL,Theft,0.20613690007867821,0.14886363636363636,0.17288023754536458,1760,-0.005664398613675181,2025-08-19T21:23:07.208215
5,AsyncFL,Normal,0.1926605504587156,0.2139364303178484,0.20274184205445064,2454,0.01767787299762233,2025-08-19T21:23:17.891297
5,AsyncFL,DDoS,0.20377258235919235,0.2947732513451191,0.24096764059063774,2602,-0.007505722222586109,2025-08-19T21:23:17.891297
5,AsyncFL,DoS,0.2002952755905512,0.15522501906941266,0.1749033089815213,2622,0.014529102499730412,2025-08-19T21:23:17.891297
5,AsyncFL,Reconnaissance,0.20417028670721113,0.1871764237355635,0.19530438396010802,2511,-4.160501723429744e-05,2025-08-19T21:23:17.891297
5,AsyncFL,Theft,0.19615983393876493,0.1475985942991019,0.16844919786096257,2561,-0.004431039684402005,2025-08-19T21:23:17.891297
6,AsyncFL,Normal,0.1948833709556057,0.2110839445802771,0.20266040688575898,2454,-8.143516869166256e-05,2025-08-19T21:23:35.354434
