round,algorithm,average_type,precision,recall,f1,timestamp
1,FedAvg,class:Normal,0.19635627530364372,0.3356401384083045,0.24776500638569604,2025-08-19T21:46:46.591378
1,FedAvg,class:DDoS,0.16666666666666666,0.02681992337164751,0.0462046204620462,2025-08-19T21:46:46.591414
1,FedAvg,class:DoS,0.212707182320442,0.29277566539923955,0.2464,2025-08-19T21:46:46.591441
1,FedAvg,class:Reconnaissance,0.05263157894736842,0.008403361344537815,0.014492753623188406,2025-08-19T21:46:46.591463
1,FedAvg,class:Theft,0.2608695652173913,0.3612040133779264,0.302945301542777,2025-08-19T21:46:46.591484
1,FedAvg,macro,0.17784625369110243,0.20496862038033115,0.17156153640274152,2025-08-19T21:46:46.591661
1,FedAvg,micro,0.21555555555555556,0.21555555555555556,0.21555555555555556,2025-08-19T21:46:46.591681
1,FedAvg,weighted,0.18275205059444666,0.21555555555555556,0.19780300042760168,2025-08-19T21:46:46.591698
2,FedAvg,class:Normal,0.19327731092436976,0.2929936305732484,0.23291139240506328,2025-08-19T21:46:54.169582
2,FedAvg,class:DDoS,0.18110236220472442,0.05203619909502263,0.08084358523725835,2025-08-19T21:46:54.169631
2,FedAvg,class:DoS,0.1991869918699187,0.22897196261682243,0.21304347826086956,2025-08-19T21:46:54.169664
2,FedAvg,class:Reconnaissance,0.2012987012987013,0.14187643020594964,0.16644295302013423,2025-08-19T21:46:54.169692
2,FedAvg,class:Theft,0.21018062397372742,0.2711864406779661,0.2368177613320999,2025-08-19T21:46:54.169721
2,FedAvg,macro,0.19700919805428832,0.19741293263380183,0.18601183405108507,2025-08-19T21:46:54.169885
2,FedAvg,micro,0.19955555555555557,0.19955555555555557,0.19955555555555557,2025-08-19T21:46:54.169912
2,FedAvg,weighted,0.19711363424147704,0.19955555555555557,0.19832707858535473,2025-08-19T21:46:54.169935
3,FedAvg,class:Normal,0.21529324424647364,0.3165938864628821,0.25629695095006627,2025-08-19T21:47:09.075933
3,FedAvg,class:DDoS,0.19375,0.06820682068206821,0.10089503661513426,2025-08-19T21:47:09.076015
3,FedAvg,class:DoS,0.20979765708200213,0.22462941847206386,0.21696035242290745,2025-08-19T21:47:09.076045
3,FedAvg,class:Reconnaissance,0.20932878270762229,0.2081447963800905,0.20873511060692002,2025-08-19T21:47:09.076071
3,FedAvg,class:Theft,0.19408866995073892,0.21553610503282275,0.20425090720580616,2025-08-19T21:47:09.076097
3,FedAvg,macro,0.20445167079736742,0.2066222054059855,0.19742767156016686,2025-08-19T21:47:09.076278
3,FedAvg,micro,0.20666666666666667,0.20666666666666667,0.20666666666666667,2025-08-19T21:47:09.076303
3,FedAvg,weighted,0.20439191005315538,0.20666666666666667,0.20552299422332834,2025-08-19T21:47:09.076330
4,FedAvg,class:Normal,0.21265822784810126,0.27876106194690264,0.24126376256582094,2025-08-19T21:47:24.057913
4,FedAvg,class:DDoS,0.21301775147928995,0.07920792079207921,0.11547714514835605,2025-08-19T21:47:24.058028
4,FedAvg,class:DoS,0.21320973348783315,0.2062780269058296,0.2096866096866097,2025-08-19T21:47:24.058060
4,FedAvg,class:Reconnaissance,0.21022727272727273,0.24503311258278146,0.22629969418960244,2025-08-19T21:47:24.058087
4,FedAvg,class:Theft,0.19848771266540643,0.23622047244094488,0.21571648690292755,2025-08-19T21:47:24.058113
4,FedAvg,macro,0.20952013964158073,0.20910011893370756,0.20168873969866336,2025-08-19T21:47:24.058307
4,FedAvg,micro,0.2088888888888889,0.2088888888888889,0.2088888888888889,2025-08-19T21:47:24.058336
4,FedAvg,weighted,0.20955127599799128,0.2088888888888889,0.20921955816694954,2025-08-19T21:47:24.058362
5,FedAvg,class:Normal,0.21266968325791855,0.27647058823529413,0.2404092071611253,2025-08-19T21:47:37.878178
5,FedAvg,class:DDoS,0.20326678765880218,0.08145454545454546,0.11630321910695744,2025-08-19T21:47:37.878221
5,FedAvg,class:DoS,0.21040372670807453,0.20330082520630158,0.20679130103014118,2025-08-19T21:47:37.878250
5,FedAvg,class:Reconnaissance,0.20219244823386115,0.25113464447806355,0.22402159244264508,2025-08-19T21:47:37.878278
5,FedAvg,class:Theft,0.20519653564290474,0.22647058823529412,0.21530933240125832,2025-08-19T21:47:37.878303
5,FedAvg,macro,0.2067458363003122,0.20776623832189975,0.2005669304284255,2025-08-19T21:47:37.878456
5,FedAvg,micro,0.20725925925925925,0.20725925925925925,0.20725925925925925,2025-08-19T21:47:37.878493
5,FedAvg,weighted,0.20674910740785193,0.20725925925925925,0.20700386902238166,2025-08-19T21:47:37.878519
6,FedAvg,class:Normal,0.2099644128113879,0.26029411764705884,0.2324359816152331,2025-08-19T21:47:49.444375
6,FedAvg,class:DDoS,0.20036764705882354,0.07927272727272727,0.11360083376758728,2025-08-19T21:47:49.444418
6,FedAvg,class:DoS,0.21291866028708134,0.2003000750187547,0.20641669887901043,2025-08-19T21:47:49.444478
6,FedAvg,class:Reconnaissance,0.20125786163522014,0.26626323751891073,0.22924128948225334,2025-08-19T21:47:49.444507
6,FedAvg,class:Theft,0.2069874752801582,0.23088235294117648,0.21828293361140078,2025-08-19T21:47:49.444532
6,FedAvg,macro,0.2062992114145342,0.2074025020797256,0.19999554747109696,2025-08-19T21:47:49.445094
6,FedAvg,micro,0.2068148148148148,0.2068148148148148,0.2068148148148148,2025-08-19T21:47:49.445123
6,FedAvg,weighted,0.20628793329701117,0.2068148148148148,0.20655103805701794,2025-08-19T21:47:49.445145
7,FedAvg,class:Normal,0.21369102682701202,0.25163398692810457,0.23111555777888945,2025-08-19T21:48:03.442223
7,FedAvg,class:DDoS,0.17936117936117937,0.08093126385809313,0.1115355233002292,2025-08-19T21:48:03.442304
7,FedAvg,class:DoS,0.20220588235294118,0.18878718535469108,0.19526627218934914,2025-08-19T21:48:03.442334
7,FedAvg,class:Reconnaissance,0.2057877813504823,0.2909090909090909,0.24105461393596986,2025-08-19T21:48:03.442364
7,FedAvg,class:Theft,0.1953781512605042,0.20086393088552915,0.19808306709265175,2025-08-19T21:48:03.442393
7,FedAvg,macro,0.19928480423042377,0.2026250915871018,0.19541100685941787,2025-08-19T21:48:03.442587
7,FedAvg,micro,0.20244444444444445,0.20244444444444445,0.20244444444444445,2025-08-19T21:48:03.442615
7,FedAvg,weighted,0.19926522294291174,0.20244444444444445,0.2008422531533322,2025-08-19T21:48:03.442638
8,FedAvg,class:Normal,0.2063645130183221,0.24126268320180383,0.22245322245322244,2025-08-19T21:48:15.893467
8,FedAvg,class:DDoS,0.17289719626168223,0.08008658008658008,0.10946745562130178,2025-08-19T21:48:15.893511
8,FedAvg,class:DoS,0.22427440633245382,0.18888888888888888,0.20506634499396864,2025-08-19T21:48:15.893541
8,FedAvg,class:Reconnaissance,0.20015822784810128,0.2908045977011494,0.2371134020618557,2025-08-19T21:48:15.893567
8,FedAvg,class:Theft,0.20434353405725567,0.2252448313384113,0.21428571428571427,2025-08-19T21:48:15.893593
8,FedAvg,macro,0.20160757550356304,0.2052575162433667,0.19767722788321257,2025-08-19T21:48:15.893775
8,FedAvg,micro,0.204,0.204,0.204,2025-08-19T21:48:15.893801
8,FedAvg,weighted,0.2014619253597157,0.204,0.20272301887246585,2025-08-19T21:48:15.893823
9,FedAvg,class:Normal,0.23651452282157676,0.2336065573770492,0.23505154639175257,2025-08-19T21:48:23.359126
9,FedAvg,class:DDoS,0.19583333333333333,0.10398230088495575,0.13583815028901736,2025-08-19T21:48:23.359213
9,FedAvg,class:DoS,0.1958041958041958,0.1917808219178082,0.19377162629757785,2025-08-19T21:48:23.359245
9,FedAvg,class:Reconnaissance,0.22660818713450293,0.34140969162995594,0.27240773286467485,2025-08-19T21:48:23.359275
9,FedAvg,class:Theft,0.18072289156626506,0.17942583732057416,0.18007202881152462,2025-08-19T21:48:23.359303
9,FedAvg,macro,0.2070966261319748,0.21004104182606867,0.20342821693090948,2025-08-19T21:48:23.359540
9,FedAvg,micro,0.2111111111111111,0.2111111111111111,0.2111111111111111,2025-08-19T21:48:23.359567
9,FedAvg,weighted,0.20805345653315424,0.2111111111111111,0.20957113157759702,2025-08-19T21:48:23.359590
10,FedAvg,class:Normal,0.1898989898989899,0.21658986175115208,0.20236813778256188,2025-08-19T21:48:33.003852
10,FedAvg,class:DDoS,0.17889908256880735,0.08387096774193549,0.11420204978038066,2025-08-19T21:48:33.003959
10,FedAvg,class:DoS,0.19782608695652174,0.19956140350877194,0.19868995633187775,2025-08-19T21:48:33.003984
10,FedAvg,class:Reconnaissance,0.2144026186579378,0.2943820224719101,0.2481060606060606,2025-08-19T21:48:33.004006
10,FedAvg,class:Theft,0.19313304721030042,0.2,0.19650655021834065,2025-08-19T21:48:33.004026
10,FedAvg,macro,0.19483196505851147,0.1988808510947539,0.1919745509438443,2025-08-19T21:48:33.004216
10,FedAvg,micro,0.19777777777777777,0.19777777777777777,0.19777777777777777,2025-08-19T21:48:33.004236
10,FedAvg,weighted,0.19472531876011043,0.19777777777777777,0.19623967892812016,2025-08-19T21:48:33.004253
