round,algorithm,average_type,precision,recall,f1,timestamp
7,FedProx,class:Reconnaissance,0.20936902485659656,0.21791044776119403,0.2135543637250122,2025-08-19T21:34:15.421321
7,FedProx,class:Theft,0.21746575342465754,0.12318137730358875,0.15727554179566566,2025-08-19T21:34:15.421349
7,FedProx,macro,0.20169484376984442,0.19991606720708605,0.19477334737985222,2025-08-19T21:34:15.421595
7,FedProx,micro,0.198,0.198,0.198,2025-08-19T21:34:15.421624
7,FedProx,weighted,0.20214539021000708,0.198,0.20005122258474758,2025-08-19T21:34:15.421648
8,FedProx,class:Normal,0.2067553735926305,0.19554695062923524,0.20099502487562187,2025-08-19T21:34:29.599050
8,FedProx,class:DDoS,0.1975642760487145,0.3067226890756303,0.2403292181069959,2025-08-19T21:34:29.599093
8,FedProx,class:DoS,0.19002375296912113,0.16032064128256512,0.17391304347826084,2025-08-19T21:34:29.599123
8,FedProx,class:Reconnaissance,0.19343065693430658,0.2167689161554192,0.20443587270973965,2025-08-19T21:34:29.599164
8,FedProx,class:Theft,0.21911037891268534,0.12800769971126083,0.16160388821385177,2025-08-19T21:34:29.599190
8,FedProx,macro,0.2013768876914916,0.20147337937082216,0.196255409476894,2025-08-19T21:34:29.599345
8,FedProx,micro,0.1998,0.1998,0.1998,2025-08-19T21:34:29.599372
8,FedProx,weighted,0.20162681267095567,0.1998,0.20070924960699155,2025-08-19T21:34:29.599395
9,FedProx,class:Normal,0.21017699115044247,0.18304431599229287,0.1956745623069001,2025-08-19T21:34:36.533745
9,FedProx,class:DDoS,0.1959731543624161,0.3080168776371308,0.23954060705496308,2025-08-19T21:34:36.533799
9,FedProx,class:DoS,0.20229885057471264,0.17886178861788618,0.1898597626752967,2025-08-19T21:34:36.533821
9,FedProx,class:Reconnaissance,0.184070796460177,0.20594059405940593,0.19439252336448598,2025-08-19T21:34:36.533864
9,FedProx,class:Theft,0.19471947194719472,0.11568627450980393,0.14514145141451415,2025-08-19T21:34:36.533885
9,FedProx,macro,0.19744785289898859,0.19830997016330393,0.19292178136323201,2025-08-19T21:34:36.534030
9,FedProx,micro,0.1968,0.1968,0.1968,2025-08-19T21:34:36.534049
9,FedProx,weighted,0.19750674038523286,0.1968,0.19715273682534046,2025-08-19T21:34:36.534069
10,FedProx,class:Normal,0.21232876712328766,0.17647058823529413,0.19274611398963729,2025-08-19T21:34:43.760369
10,FedProx,class:DDoS,0.21008403361344538,0.30864197530864196,0.25,2025-08-19T21:34:43.760410
10,FedProx,class:DoS,0.18004866180048662,0.14979757085020243,0.16353591160220995,2025-08-19T21:34:43.760442
10,FedProx,class:Reconnaissance,0.19968051118210864,0.25826446280991733,0.22522522522522523,2025-08-19T21:34:43.760470
10,FedProx,class:Theft,0.24115755627009647,0.14734774066797643,0.18292682926829268,2025-08-19T21:34:43.760499
10,FedProx,macro,0.20865990599788495,0.20810446757440645,0.202886816017073,2025-08-19T21:34:43.760645
10,FedProx,micro,0.2068,0.2068,0.2068,2025-08-19T21:34:43.760668
10,FedProx,weighted,0.20893468123726683,0.2068,0.20786186012327135,2025-08-19T21:34:43.760714
